review_seq,total_score,review_content,reg_date,images,writer_display_name
2483255,5.0,I really enjoyed the food. I'd like to visit again next time if I have a chance.,2024-02-19 18:47:05,"https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/7167b0f7cc1547c1955c08f58cbd2d09, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/eccbc3a7bb5b45169ed63d2d733e6fb2, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/cb3bf7e6e1f94cbe942d17d8bae18305, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/89b89f63f4d149b39e07bfd0b9d56703, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/864752b7928f417e8c21352021d6c1a6, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/975071aab16144d1936c2f7846ab0621, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/6b343703cd384f4bbedb217409da8621, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/1b111a3af271451abd727eb4d155a1df, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/8473a8391c7f437484e904729c3afec6, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/e173e9fc861d4cceac0929844ba1a718, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/f66ef886da64498980e2a6d41233e1cd, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/e3be5f2c7f2247af9124702347221e3a",찾아라맛집
2494587,5.0,"It's my first visit, 
It was nice to enjoy it in a luxurious way.

It's a room, so it's good to visit for family meetings or business meetings.
I enjoyed my meal.",2024-02-24 13:54:12,"https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/0fb52f3dff564622b759ebb096d207e4, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/ef551a3ff26b4989ac0e7939fee90435, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/d101453d0e7146f2a4989e7d079eec97, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/a71e3a8b7a3c4476a075f54caa7e4517, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/d111c9d62ef84801bcde9389a9b806e3, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/e37af23f9ad84e69b9d11db2e15ca4f0, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/989207f330e54ce78b1f5988233d3c6e, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/70d1c20a37344bc0843e4a2cf09c1e69, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/afc83320af474bf7a1c135fc4c5c9d90, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/13823235e4b54f72a7e8a059bd86d3cf",고독한 식도락가_41840
2514255,5.0,I really enjoyed the meal. I really liked that I didn't have to run into other customers,2024-03-02 13:18:45,https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/918ab41b1cec413bb2a77cad1c2dfe7e,아이언님
2533950,5.0,"The food was really delicious Especially, this dessert is the best",2024-03-10 12:41:44,https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/f394ea6fbb614f5fa47b11ac3a3e9d7c,ml6979
2534070,5.0,It's clean and delicious,2024-03-10 13:23:46,,LHJ59
2573210,1.0,"""Guests, what are you doing?"" Where you can hear the server and the chefs talking about their personalities in the kitchen, even in the hallways and rooms.
You wrote 'Private' and 'Room' in the penetration formula, but don't you know the dictionary meaning of 'Private'? 250,000 won per person is also spent on formality, which is the value of the server's mouth weight.
I heard everything you talked about, but I won't write it down in detail. 
I'm leaving a dissatisfaction review for the first time in my life, and I write it down in the hope that you don't pay for it and experience it like us.",2024-03-24 21:48:25,https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/891a48cc91d046fd8d9400ec91c45586,외로운 식객_373
2574661,5.0,"Above all, it was nice to have a room.
Like you're going to sleep in a business or a blind date?
The taste couldn't be better and the service was very satisfying! Especially when it comes to requests, it was good to try to match everything as much as possible!

I'm thinking of coming to my parents' birthday next time!
Recommendation!!",2024-03-25 14:48:19,https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/d1ebf1de58f7443e8570963982b282c2,재미있는 마스터_31588
2576313,5.0,"It's been a while since I've seen a restaurant!!!
The food changed by season, so another menu came out
The serving chef and the chef who grills meat
He's so kind and the food is getting better and better
This is the restaurant I want to go again next time!!!!!",2024-03-25 22:10:51,"https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/9e6c2b6dc7c94c5fa5d7596a97f9d8cb, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/00e6b73fb27f4171be74b5024ebbf85f, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/fc8ee0818d8a41b89b6637f6bee3e006",코곤
2578060,5.0,"I'll be back in December 
Thank you, chef",2024-03-26 18:40:48,,저맛추추
2581363,5.0,"It's Korean beef omakase, but I liked it because there were other foods
Korean beef omakase, whose plating is so pretty, is for Choi
It was a room with a window view, and it was nice!!!",2024-03-28 13:35:40,,고블링111
2584000,5.0,"Above all, it was nice to be in a quiet atmosphere and a room.
It's Munga Korean beef omakase, but it's a fine dining course, so I think it'll be better to create an atmosphere!",2024-03-29 18:23:49,"https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/9e07bfe373a3485ebf01e649d49d382d, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/ae7358174b7e44a28418b3b562b0f742",복민석1
2588113,2.7,"an unconvincing taste for the price. The dishes without meat were okay, but when you grill the meat, it's all over-cook, and the tenderloin is eaten by all the greasy parts, and the composition is hard to understand. The staff is cold and the meat is grilled by the waiter, not the chef, so they're all burning it. I asked for a medium rare, but Weldon... Depending on which employee cooks it for you, the difference between the guns and vices is likely to be severe. Until these points improve, I strongly shine them. I don't think I should get more than 100,000 won per person, but the cost-effectiveness...",2024-03-30 23:35:27,,Richard05
2603235,4.5,It's private!,2024-04-06 13:05:21,"https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/248e5e65bd1c4e528f25fbf328254801, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/855a8b4fbca34cd1a3392e63af6b0522, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/8eaec189054d491b95cabd790492eeeb, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/6090280527b24cbf823fa2424fc8e983, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/f9ee8bbff1f54b8699e63906d6b54b6e, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/750e244cb89d4916abfabfdfcb59fb4a, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/242b5c4c8f3f44eaaf845813bfd05033, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/8c386c6f17754c029dc5ea803f74c7fc, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/1830aa894ed447ddb8e27632a970db25, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/fde93092950b46be9c59f55aebf79c8d, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/db379746a1c4428ca4ee07952fbc9467, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/0bfbdc35ff18459383a2cd509c34ac9f",경쾌한 식도락가_75092
2620280,5.0,"You can eat it comfortably in a spacious and private room, and the menu is diverse and pretty, but the taste is also good, so I'm very satisfied!!!
It has a price, but it's worth it. The service was so good, the explanation was kind, and he did well without any burden.
I recommend it",2024-04-11 23:24:58,"https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/c29b4c900c2a4ce28528638dad634add, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/06e7f9b0d56c4dc391f16e86f103d4e7, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/5a46578d2df6448486aa73644c08a0e8, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/88f9062859964ea9955633ec3ff39e93, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/b879055e99534e1c91840090a7804f8c, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/0e82ba7c7f8540a88082b2d8fbddcdae, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/134bb8519c7847b69ffbc66b1a4819d8, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/bf3a3ab645c3484e9cf2cc6757777cd8, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/5e6c218d537241908be6484653f8fe38, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/68cf71c7c28541fb91276a031acd29ff, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/46fab2fa9f0f46b8b1f604735a8c3ce0, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/ee8c0f35dad643c5a5d7cdf190fbc4c2, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/fc9fce9151cf45d5b51b28ed8efb2d36",메로나맘
2620304,5.0,"The chef is so kind, he explains the food well, and he eats his feet privately! The food was so delicious! It's a memorable dining experience on a special day",2024-04-11 23:39:25,"https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/3b1779d7df8c43518abaf4c25513ef67, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/031fa0ab7756451782b3528b4e6f8e5d, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/9f0fbdb04a9b47319e1c4141558e20ff, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/d20bf9b7d49545a5a890518dfdd1db6d",Jiheeeeeeee
2622282,5.0,"It's my first time going there, and the overall atmosphere is good, the menu is good, and it's delicious!! The room is also private, so it would be nice if businesses or couples came together. The server was kind and explained well, so we had a great time eating",2024-04-12 19:21:57,,하슘
2625081,5.0,"A place where friends can eat comfortably.
The food is good, quiet,",2024-04-13 18:52:03,,민준홍입니다 
2628096,5.0,"I went with a 23-month-old baby :) First of all, the room was exclusive, so I chose it and it was good! As soon as the baby arrived, he fell asleep, put two chairs together, and had a delicious meal with his husband for the first time in a long time.
(The atmosphere is good even if you have a baby, but it's hard to concentrate on eating.)
It was nice to hear that it was neat and explained well even when it was the first time, and that it goes well with the sauce depending on the meat. From appetizers to mouthful shabat, finally, meat time. It's Korean beef omakase, so if you don't want to eat a lot of Korean beef, think about it, and if you find a place other than Korean beef, I recommend it:) I enjoy Korean food for dessert and coffee and sherbet ☺ ️",2024-04-14 17:16:18,"https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/9f3ebd6a86f443b7a749b72009ec79c1, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/5ab53f03e55b4821a27aba1a9cd60288, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/ce32025139e84ca6bbe55463622f8961, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/3808f20fc32d4209a02c5742ecb4cc62, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/4de975a4a10a427ebf1e21bba5e351c3, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/009b23df895b4d6cbfb77ef3a453f16b, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/c2aa672b0528450abf8b6551e8d8611b, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/ebc278c9cad848b08bbb15ebf87fa188",경둥이둥이
2636443,4.7,"The dinner course using seasonal ingredients, some of the food was a little salty to my taste, but the amount is quite large from amuse bush to dessert, so I gave up a couple of pieces of meat and ate them all Not only the main dishes, but the rose-scented cleanser and dessert were so delicious Six people went to a private room and grilled meat separately next to the table. Everyone was satisfied and I'm thinking of visiting the lunch  

I like a bottle of corkage, but I think 50,000 won is more expensive than the wine list There are quite a few wines without them and there are quite a few tables at night, so I think it would be nice to increase the number of bottles per person or to have a coke discount",2024-04-17 20:22:43,"https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/c9bc5eaf8e1a447087a75e776de2293f, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/d21fcc6187934d46ba5dd52da25836d8, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/24326ab6dbab47d99a8cacb3754d5a74, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/84d54d9604924f09b1d02c5c9beff87e, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/76ac831486bf4769b5e7f19479f8064b, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/06801d2e0edf4a1a8d27de34b6e9b550, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/fa8136d4d4684dbbafea4b5a02ab0e57, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/402d238f9e78401a9d48b3448af531d1",고독한미식가420
2646696,1.0,"I have so much to say, but I'll just write what I think is the most basic. 
Reform is needed, not improvement.
Napkin holders, air conditioners, grills, lights on the table, etc., and dust piled up in visible locations while eating. Sanitary conditions are worse than fast food restaurants. The place you can see is like this, but the food can't go over well as the invisible cooking room. The server's apron is very contaminated.
Multiple paint rips, a table with a peeling finish, a tissue tucked under the bridge because it's not level...
Solo rooms are not far from where to look, so you can see your room condition better.",2024-04-21 19:20:44,,코리도라스
2649997,1.7,"This is the only picture I took.
To get to the point, it's the atmosphere for the price and the disappointment of the service. In fact, it is not a place that cares enough to be called Korean beef omakase in the 150,000 won range. Basically unskilled napkin settings, furniture layout, grill hygiene, cluttered interior finish.. 
I'm left-handed, so he misunderstood that I changed the tableware setting, and he changed the setting of the right-handed counterpart the same as mine. You don't seem to have even received basic caliber service training.
My personal opinion was that I felt strongly imitating expensive omakase/fine dining, and I'm actually far from dining at this price point.
The only thing I liked was Korean beef. The Korean beef was delicious. But I think I'll choose a different place for this price.",2024-04-22 19:45:02,https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/cc08979777824c1a847dddf2485ef55d,남다른 맛사냥꾼_87597
2650980,5.0,"It's quiet and pretty, but it's delicious 🤭",2024-04-23 10:55:48,,SunShining
2651649,5.0,"I had lunch with my boyfriend on a special anniversary
The composition is so good. The food was so good
The interior and atmosphere are amazing
The chef explained the food and prepared it right away
It was an even more memorable day on a special anniversary
Thank you so much. Thank you for the meal
I highly recommend it^^♡♡♡♡♡♡",2024-04-23 14:44:04,"https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/e977d88917d24b45bde438b58dd918be, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/bfec1359dcd14f309cfc820f023f8e0d",임쩡^^♡*
2651650,5.0,"It's composed of rooms, so I enjoyed it in a private and relaxed way The composition was good for the price, and the quality of the meat was so good that I had no intention of revisiting it!!",2024-04-23 14:44:16,,띤돈
2652183,5.0,"Why isn't the picture posted?! I want to post a picture haha
I ate with my friend last time and I was so happy that I came again this time!!
First of all, Korean beef is really delicious and you can get bitten if you eat meat alone, but it was so good because it was colorful from the appetizer to the meal!!
To be honest, I think being private is the biggest advantage, but I think it would be good for a meeting or a business meeting!! 
It was so nice that you kindly explained what the meat was and what was in the dish :) I think I will visit again on my anniversary or birthday next time
It was a pleasant meal in many ways!!",2024-04-23 18:30:20,,나돌이
2653093,5.0,"The meat is so good The staff is so kind and good at explainingHah!
The atmosphere is also private, so it's perfect for anniversaries",2024-04-24 00:27:30,,psjin
2662834,2.7,"I've been to Omakase a lot, but... It's my first time to go to a place where I don't even ask about grilling meat... I was so disappointed in the composition... It's a 250,000 won course per person... I want to go somewhere else...",2024-04-28 10:47:59,"https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/3627d321084148f58cb32becd7269c51, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/3f75a689b5c84511a8119ca74a1c411f, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/ab1d8ec4275947c1a9d681f0fdd641ee, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/6461d04707a94b8296b10e05c3fbf1b7",지앵2
2665955,5.0,"It's Korean beef omakase, but the food comes out really pretty
It was nice to have all the seating rooms.",2024-04-29 11:29:39,,발랄한 셀럽_19777
2680032,5.0,"Thanks to you, I had a great time with my family in private. It was even better to be in Kolkage. I'm going to visit again ^^",2024-05-04 17:02:43,,1p2j
2682447,5.0,Everything is good except parking!,2024-05-05 09:17:35,,네잍
2695354,5.0,It's a great restaurant for gatherings. It tasted good and the atmosphere was good. I really enjoyed the meal.,2024-05-08 18:17:47,,Metes
2705279,3.0,"I was looking forward to it, but it was really uncomfortable even from the parking, and it was really busy and noisy because it wasn't ready, and it was a waste of money for the meal
The employee who responded was busy with no expression, so I felt like I was just taking care of it. I ate in a hurry, so I felt really bad
It's like a 15,000 won meal
But the meat was grilled well, so it was delicious
I think the staff needs to think about it because they brought me food and closed the door or not. It's closed
I didn't have enough time to get ready to greet customers, so I didn't want to waste my food that day",2024-05-12 08:54:54,,고독한 식도락가_11653
2706284,5.0,I really liked the atmosphere of the place.  I'm going to stay comfortable while listening to birdsong,2024-05-12 15:04:08,"https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/2fef195c3382427ca81444007166b0fe, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/b6d4aae7d09f4ef9ae6d1d191a2145df, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/c58859e07e0b4dbbb49a50b402c0f6ee, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/f6cf4f1529994ba78cdbff1384a74b02",leejohn755 
2717022,5.0,It was a happy evening from amuse bush to dessert.,2024-05-15 22:02:34,,박형곤
2757966,4.2,"Out of all the places I went to Umakase, appetizer and dessert were the best
The staff were kind, so I ate comfortably",2024-06-01 15:45:06,"https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/8525ec9780604ae6bbb0a9d9af645abc, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/f626b66a31fb4881adc45c273a08050b, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/7540b8d8796347f2bf2bbdbd059f03db",최채
2779893,5.0,"It's a separate room, so it was good that I didn't get in the way, and they also grill the meat perfectly!",2024-06-09 16:12:15,"https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/6b8737d1929c483a84eb632250ccab13, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/9a6bd4bfc3374fffbc57109ab695986b, https://ugc-images.catchtable.co.kr/rv/sfoLnGQSkTzi3M9yGKkuVeA/a3b6ac20440c4795839b3e022e8df86f",여유로운 맛사냥꾼_4594
2790099,4.8,"It was a fun time in a private space.
The meat was so delicious!!",2024-06-14 13:31:03,,progdesigner
2802696,5.0,"Even though it's a lunch meal, I should go again because it's cost-effective and delicious~ The staff are so kind and considerate of taking polaroid pictures and taking pictures, so I was very satisfied!!",2024-06-19 12:30:22,https://image.toast.com/aaaaaqx/rv/sfoLnGQSkTzi3M9yGKkuVeA/24619163000400_rv.jpg,Mico518
2804020,5.0,"He's so kind 
The plating is so pretty and delicious 
I want to go again 
Thank you.",2024-06-19 22:31:37,,앤젤리나 
