Name,Rating,Review,Description,Price_Range,Label,Category,Location
핫쵸 성수,4.6,440,"인플로언서들이 인정한 맛집. 분위기 좋은 일본 전통 히로시마 오코노미야키 전문점11:30, 17:00 온라인 웨이팅이 오픈됩니다.",점심 저녁 동일가 1 - 2만원,1,일식,서울숲
소월,4.7,8,여유로움과 와인을 즐기는 삼각지 속 작은 유럽풍 와인바,점심 영업안함 · 저녁 1 - 2만원,1,와인,삼각지
솔직한우 옥수점,4.8,49,솔직함이 맛과 품질이 되는 정육식당,점심 저녁 동일가 1 - 2만원,1,소고기구이,옥수
스몰치즈박스,4.7,8,다양한 와인 리스트와 치즈 플레이트를 즐기는 가로수길의 작은 유럽,점심 저녁 동일가 1 - 2만원,1,와인,가로수길
서가앤쿡 합정점,4.4,16,좋은 사람과 함께 하는 캐주얼 패밀리 레스토랑,점심 저녁 동일가 1 - 2만원,1,이탈리아음식,합정
계옥정,4.4,69,문래동을 대표하는 닭 특수부위 전문점,점심 저녁 동일가 1 - 2만원,1,"닭,오리요리",영등포
호갱,4.8,19,다양한 술과 함께하는 분위기 좋은 퓨전 양식당,점심 저녁 동일가 1 - 2만원,1,유러피안음식,왕십리
을지로골목집 신용산점,4.5,38,용리단길에 상륙한 을지로골목집 그때 그 시절을 자극하는 음악과 인테리어다양한 음식과 술을 즐길수있는 공간입니다.,점심 저녁 동일가 1 - 2만원,1,한식,신용산
꿉당 신사,4.4,485,풍부한 육즙과 부드러운 지방이 일품인 돼지 목살 전문점,점심 저녁 동일가 1 - 2만원,1,돼지고기구이,신사
정숙성,4.8,154,시간과 정성을 담은 숙성한돈(1+ 특상급) 숯불구이 전문점,점심 저녁 동일가 1 - 2만원,1,돼지고기구이,서울대입구
원나잇,4.9,7,"프라이빗한 공간에서 생일파티, 모임하기 죻은 단체룸 술집",점심 영업안함 · 저녁 1 - 2만원,1,요리주점,홍대
딩딤1968 신사가로수길 한국본점,4.2,32,오리지널 홍콩 딤섬을 맛볼 수 있는 딩딤1968,점심 저녁 동일가 1 - 2만원,1,중식,가로수길
소소막창 한남본점,4.2,70,소소막창 한남점은 언제나 최상으로 선별된 대구식 왕막창만을 고집합니다. 최상의 숙성기간을 거친 막창의 고소하고 깔끔한 맛이 일품입니다.,점심 영업안함 · 저녁 1 - 2만원,1,"곱창,막창",한남
헤키,4.8,1059,히레카츠가 유명한 돈까스 맛집,점심 저녁 동일가 1 - 2만원,1,일식,망원
시나모롤스위트카페,3.9,1478,바라만 봐도 포근함이 느껴지는 시나모롤과 친구들의 달콤한 공간,점심 저녁 동일가 1 - 2만원,1,"카페,디저트",홍대
호텔 카푸치노 루프탑바,4.0,13,탁 트인 서울 시티뷰를 바라보며 주류와 스낵을 즐길 수 있는 루프탑 테라스 바,점심 영업안함 · 저녁 1 - 2만원,1,다이닝바,논현
후라토식당 성수점,4.4,3,"규카츠 & 반숙 오므라이스, 캐주얼 일본요리 전문점",점심 저녁 동일가 1 - 2만원,1,일식,성수
유가소점,4.8,62,작은 요리들과 그에 맞는 주류를 제공하는 아늑한 공간,점심 영업안함 · 저녁 1 - 2만원,1,이자카야,용산
대봉집 신사본점,4.3,11,가로수길 최초 냉삼집 대봉집은 급냉한 국내산 암퇘지만 고집하여 사용하고 있으면 당일 손질한 고기만 사용하고 있습니다.(전체 80석완비),점심 영업안함 · 저녁 1 - 2만원,1,돼지고기구이,가로수길
효자동목고기 성수역점,4.0,4,"회식장소의 명소 제주도 프리미엄급 목살, 가브릿살, 삼겹살 숯불구이 전문점",점심 저녁 동일가 1 - 2만원,1,돼지고기구이,성수
더크다이브,4.6,210,"🥂  Dive for a moment, 지친 일상에 잠깐의 고요한 순간 일식당",점심 저녁 동일가 1 - 2만원,1,일식,신용산
신사동인동언주점,4.7,2,"매콤한 갈비찜,전 유명한 점심 맛집",점심 저녁 동일가 1 - 2만원,1,한식,논현
쿤시,4.8,31,다양한 술과 요리가 함께 있는 포근한 작은 공간,점심 영업안함 · 저녁 1 - 2만원,1,이자카야,군자
연남토마 북촌점,4.4,96,"줄서서 먹는 퓨전덮밥, 파스타 전문 맛집",점심 저녁 동일가 1 - 2만원,1,퓨전음식,북촌
연남토마 본점,4.8,98,"줄서서 먹는 퓨전덮밥, 파스타 전문 맛집",점심 저녁 동일가 1 - 2만원,1,퓨전음식,연남
연남토마 성수점,4.5,36,"줄서서 먹는 퓨전덮밥, 파스타 전문 맛집",점심 저녁 동일가 1 - 2만원,1,퓨전음식,서울숲
82올리언즈 을지로점,4.5,157,"재즈와 육해공의 다양한 교통이 발달되어 있는 미국 남부 최대 항구도시 뉴올리언즈! 프랑스, 스페인, 흑인, 남부식 요리가 혼합된 토속적인 케이준 스타일을 지향합니다!",점심 저녁 동일가 1 - 2만원,1,아메리칸음식,을지로
박쉡,4.9,114,유럽에 여행온 듯한 느낌에 뇨끼 맛집 테이블이 3개여서 조용하고 프라이빗 하게 시간을 보낼수 있습니다,점심 저녁 동일가 1 - 2만원,1,파스타,신촌
장독계 홍대점,4.9,50,여러가지 부위를 합리적으로 즐길 수 있는 숯불닭구이,점심 저녁 동일가 1 - 2만원,1,"닭,오리요리",합정
포도술 종로3가점,5.0,14,외부&배달음식 반입 가능하며 2층 통창을 통해 포장마차거리가 한 눈에 보이는 캐주얼 와인바,점심 영업안함 · 저녁 1 - 2만원,1,와인,종로
C의집,4.8,20,취향이 가득 담긴 감성적인 공간에서 즐기는 캐주얼한 음식과 맛있는 와인,점심 영업안함 · 저녁 1 - 2만원,1,와인,충무로
경주이씨,4.5,79,"뚝섬역 서울숲, 최고의 가성비 한식주점다이닝 셰프 출신의 즉석요리와 다양한 술라인업",점심 영업안함 · 저녁 1 - 2만원,1,전통주,성수
오아시스 망원,4.9,19,와인과 함께 즐길 수 있는 다양한 파스타와 음식이 준비되어 있고 bottle뿐 아니라 20종 이상의 glasswine,점심 저녁 동일가 1 - 2만원,1,와인,망원
우와 홍대본점,4.6,527,"눈과 입이 즐거운 오꼬노미야끼, 야끼소바 맛집",점심 저녁 동일가 1 - 2만원,1,일식,홍대
후라토식당 이수역점,4.0,6,"규카츠 & 반숙 오므라이스, 캐주얼 일본요리 전문점",점심 저녁 동일가 1 - 2만원,1,일식,이수
연남한양집,4.9,132,장사 그만하겠습니다.여러분을 만족시키지 못한다면요.'음식이상의 특별한 경험을 제공합니다‘- 네이버 알림받기 막국수 쿠폰- 인스타 팔로우시 5%할인 쿠폰- 3초를 맞추시면 “전액 무료”- 포토리뷰작성시 10만원 뽑기권 제공- 기본안주 “국물떡볶이”제공,점심 저녁 동일가 1 - 2만원,1,요리주점,연남
혜화동버거,4.1,14,도넛버거가 시그니처인 수제버거집,점심 저녁 동일가 1 - 2만원,1,아메리칸음식,대학로
사계절,4.8,9,"유황먹은 돼지와 영업비밀 쫀득살의 만남, 감칠맛 나는 특제 고추장 양념구이",점심 가격변동 · 저녁 1 - 2만원,1,돼지고기구이,건대
버드맨,4.7,9,시공간을 초월한 이국적인 스피크이지바,점심 영업안함 · 저녁 1 - 2만원,1,"칵테일,위스키",가로수길
노멀브런치,4.8,160,해방촌 끝자락에 위치한 아침부터 저녁까지 즐길 수 있는 올데이 브런치와 뇨끼 전문점,점심 저녁 동일가 1 - 2만원,1,브런치,해방촌
콸콸,4.7,119,"갓성비 샴페인&와인&안주 즐거움이 살아 숨쉬는 공간생파환영🥳 (생일케잌 반입, 취식 가능해요!!)단체&회식환영🫶🥂🪩 Happy Hour Event!! 🪩5시~7시 스파클링 와인 주문시 하우스 스파클링 와인1병 추가증정! (테이블당 1회한정,포장불가)",점심 영업안함 · 저녁 1 - 2만원,1,다이닝바,을지로
1999codonbur 코돈부르,4.9,57,"KBS생생정보 장상의신 방영,유튜브4000만뷰맛집,25년돈까스외길 장인이 만드는 대한민국1등 치즈돈까스,서울우유100%자연모짜렐라 슈레드치즈사용,웻에이징과 드라이에이징의 과정을 거쳐서 와인숙성으로 마무리합니다.",점심 저녁 동일가 1 - 2만원,1,일식,상수
사우스사이드 팔러 (Southside Parlor),4.5,14,텍스멕스요리와 함께 즐길 수 있는 아시아 베스트 37위 바,점심 영업안함 · 저녁 1 - 2만원,1,멕시코음식,이태원
완주,4.8,11,"완전할 완 (完) 술 주(酒)깻잎파스타, 누룽지 리조또같이 완주에서만 드실 수 있는 퓨전한식 안주들과 다양한 전통주 및 하이볼을 즐길 수 있는 퓨전 한식당입니다.주차는 2시간까지 무료입니다예약, 대관 문의는 전화또는 인스타 디엠 부탁드립니다!",점심 저녁 동일가 1 - 2만원,1,한식,마곡
대팔이네 곱창,4.7,50,불쇼를 볼 수 있는 직화 대창&막창 맛집,점심 영업안함 · 저녁 1 - 2만원,1,"곱창,막창",천호
쯔루하시 후게츠 명동점,4.5,928,"보는 재미와 먹는 재미가 있는 오코노미야끼, 야끼소바 전문점",점심 저녁 동일가 1 - 2만원,1,일식,명동
고깃세 홍대직영점,5.0,5,국내 최초 미박 슬라이스 전문점,점심 영업안함 · 저녁 1 - 2만원,1,"육류,고기요리",상수
AMP,4.4,2,편안한 공간에서 트렌디한 음악을 청취할 수 있는 뮤직바,점심 영업안함 · 저녁 1 - 2만원,1,"칵테일,위스키",성수
바비,4.3,8,이색적이고 독특한 브런치를 즐길 수 있는 공간,점심 저녁 동일가 1 - 2만원,1,브런치,서울역
인생돼지 송파본점,4.9,9,회식장소로 추천하는 육즙 가득 두툼한 삼겹살 맛집,점심 영업안함 · 저녁 1 - 2만원,1,돼지고기구이,문정
필인유어블랭크,5.0,3,"하이볼과 맥주,와인이 맛있는 이대 Pub",점심 영업안함 · 저녁 1 - 2만원,1,"칵테일,위스키",신촌
쏘티,4.8,132,"일상에 지치고 편안하게 와인 한잔이 생각날 때, 도심속에 파리 쏘티. 가성비 좋은 와인리스트와 퀄리티의 스몰 플레이트들 과 색다른 경험이 필요하시다면, 여러분들의 출구 쏘티 입니다! 힙하지만 가볍지 않은 쏘티, 음식 과 와인에 있어서는 진심 입니다:)",점심 저녁 동일가 1 - 2만원,1,와인,성수
날리,4.5,104,코펜하겐 감성의 가로수길 브런치 카페 & 레스토랑,점심 저녁 동일가 1 - 2만원,1,양식,가로수길
미육탄,4.7,18,숯에서 구운 소고기 100%를 개인화로에서 즐기는 함바그와 저온으로 조리한 프리미엄 돼지를 이용해 만드는 카츠,점심 저녁 동일가 1 - 2만원,1,일식,성수
코멘터리사운드,4.9,54,"놓칠 수 없는 특별한 순간을 제공합니다.엄선된 와인, 최선의 음식 그리고 따듯한 음색의 음악과 함께.Wine, Food, Music, Goods직접 선별한 100가지 이상의 와인 리스트가 준비되어있습니다.(내추럴 & 컨벤셔널 와인)",점심 영업안함 · 저녁 1 - 2만원,1,와인,망원
파인드한남,4.6,16,다양한 주류와 맛있는 음식이 있는 무드가 있는 곳,점심 영업안함 · 저녁 1 - 2만원,1,다이닝바,한남
리틀포레스트 카페&델리,4.1,13,재철재료를 이용한 프레시한 브런치와 뷰가 있는 재충전의 공간,점심 저녁 동일가 1 - 2만원,1,브런치,약수
성수명당,4.3,30,점심 먹으러 가는 술집 Since 2018,점심 저녁 동일가 1 - 2만원,1,일식,성수
로바타우직,4.8,44,제철 재료를 숯불에 구워주는 로바타야끼,점심 영업안함 · 저녁 1 - 2만원,1,이자카야,망원
모두스 테이블 문정,4.7,9,합리적인 가격에 생면파스타와 포카치아 피자를 즐길 수 있는 캐주얼 이탈리안 와인바,점심 저녁 동일가 1 - 2만원,1,이탈리아음식,문정
청도미나리식당 동대문점,4.1,19,산지직송 싱싱한 미나리와 샤브샤브의 만남,점심 저녁 동일가 1 - 2만원,1,샤브샤브,동대문
산도스 성수 (SANDOS),4.9,173,이탈리안 재료 본연의 맛을 살려내며 일본식을 재해석한 뉴욕식 고메 카츠산도 전문점입니다,점심 저녁 동일가 1 - 2만원,1,브런치,서울숲
치티,4.9,48,성북천 조용한 주택가에서 즐기는 pasta haus😀,점심 저녁 동일가 1 - 2만원,1,파스타,성신여대
Iron Case,4.9,22,현지 미국식을 지향하는 아메리칸 차이니즈 Iron Case매장은  룸으로만 운영중이며 24년 4월 쿠팡이츠 배달 오픈했습니다,점심 저녁 동일가 1 - 2만원,1,중식,압구정로데오
임피아또,4.8,120,자가제면한 생면파스타와 어울리는 와인이 준비되어 있는 케주얼다이닝 레스토랑,점심 저녁 동일가 1 - 2만원,1,이탈리아음식,마곡
효뜨 강남점,4.4,34,베트남 현지에서 먹는 듯한 느낌의 쌀국수와 다양한 먹거리,점심 저녁 동일가 1 - 2만원,1,베트남음식,강남
마차이 방이점,4.8,10,고기짬뽕이 맛있는 다양한 퓨전 중식 전문점,점심 저녁 동일가 1 - 2만원,1,중식,방이
봉비방 BVV,4.8,110,"프렌치 비스트로&브런치🇫🇷 내추럴 와인 글래스, 커피, 칵테일이 함께하는 여유롭고 앤틱한 공간",점심 저녁 동일가 1 - 2만원,1,프랑스음식,이태원
TACO URUAPAN,4.8,17,직접 반죽하여 구운 또르띠아로 다양한 타코를 만드는 곳,점심 저녁 동일가 1 - 2만원,1,멕시코음식,용산
쉐이크쉑 청담점,5.0,1,"뉴욕에서 온 파인 캐주얼 다이닝, 쉐이크쉑12월까지 청담점에서 예약하고, 프라이 혜택 받으세요!",점심 저녁 동일가 1 - 2만원,1,아메리칸음식,청담
호우키,4.7,29,아기자기한 분위기의 안주가 맛있는 성수역 이자카야,점심 영업안함 · 저녁 1 - 2만원,1,이자카야,성수
방돈식당,4.8,62,프리미엄 삼겹살과 제철 식재료로 따뜻한 한 끼를 선보이는 공간,점심 저녁 동일가 1 - 2만원,1,돼지고기구이,여의도
강진숯불갈비,4.9,28,30년 경력 갈비 장인 아버지의 레시피를 물려받은 성수동의 숨은 강자 맛집,점심 저녁 동일가 1 - 2만원,1,돼지고기구이,성수
더백테라스,4.0,10,"아메리칸 스타일의 버거와 스테이크 및 맥주, 와인, 위스키 다양한 주류가 공존하는 공간",점심 저녁 동일가 1 - 2만원,1,아메리칸음식,신용산
누와,4.8,6,누구와 함께 와도 만족할 수 있는 든든한 한끼,점심 저녁 동일가 1 - 2만원,1,한식,마포
초이다이닝 샤로수길점,4.3,7,줄서는 후토마끼 파스타 돈카츠 맛집,점심 저녁 동일가 1 - 2만원,1,일식,샤로수길
소쿠리촌 청담,4.4,19,레트로감성 청담 냉삼 맛집,점심 저녁 동일가 1 - 2만원,1,돼지고기구이,청담
청도미나리식당 선릉점,4.6,44,청도산 미나리를 곁들인 다양한 요리,점심 저녁 동일가 1 - 2만원,1,"닭,오리요리",선릉
서빙고식당,4.7,5,일주일 내내 와도 질리 지 않는 식당! 어머님이 정성으로 진하게 끓인 듯한 김치찌개를 요리하는 신용산 맛집,점심 저녁 동일가 1 - 2만원,1,한식,용산
구이정,4.6,26,단체회식 하기 좋은 삼겹살 맛집,점심 저녁 동일가 1 - 2만원,1,돼지고기구이,반포
센몬텐,5.0,2,다양한 일본가정식을 부담없이 즐길 수 있는 곳,점심 저녁 동일가 1 - 2만원,1,일식,마곡
왕초바베큐 왕십리 본점,4.0,1,"오리지날 참숯으로 구운 매콤한 바베큐와 불닭발, 불날개",점심 저녁 동일가 1 - 2만원,1,바베큐,왕십리
